FECHA,HORA,temperatura,humedad,presion,direccionviento,kmviento,NOMBRE
11072026,4,6.4,80,1018.7,0,0,SAN LUIS AE
11072026,5,5.9,87,1018.8,90,7,SAN LUIS AE
11072026,6,5.0,85,1019.9,90,9,SAN LUIS AE
11072026,7,4.5,89,1021.1,180,7,SAN LUIS AE
11072026,8,3.9,87,1021.9,110,17,SAN LUIS AE
11072026,9,4.4,89,1022.9,110,13,SAN LUIS AE
11072026,10,5.3,85,1024.0,180,6,SAN LUIS AE
11072026,11,7.1,75,1024.2,140,13,SAN LUIS AE
11072026,12,9.4,71,1024.0,140,15,SAN LUIS AE
11072026,13,10.9,67,1023.5,140,19,SAN LUIS AE
11072026,14,12.4,61,1022.4,140,20,SAN LUIS AE
11072026,15,13.0,59,1021.7,160,17,SAN LUIS AE
11072026,16,13.1,58,1021.3,130,17,SAN LUIS AE
11072026,17,12.8,56,1020.5,130,17,SAN LUIS AE
11072026,18,13.2,47,1020.6,110,17,SAN LUIS AE
11072026,19,10.7,62,1021.6,10,7,SAN LUIS AE
11072026,20,8.1,75,1022.3,300,2,SAN LUIS AE
11072026,21,6.7,83,1023.3,20,4,SAN LUIS AE
11072026,22,6.3,87,1024.4,30,6,SAN LUIS AE
11072026,23,4.9,86,1024.7,0,0,SAN LUIS AE
11072026,9,5.2,93,1024.1,140,15,SAN MARTIN
11072026,10,6.4,88,1025.1,160,11,SAN MARTIN
11072026,11,7.4,81,1026.2,150,13,SAN MARTIN
11072026,12,7.6,78,1026.5,150,13,SAN MARTIN
11072026,13,7.9,77,1026.2,160,11,SAN MARTIN
11072026,14,8.9,73,1025.0,200,7,SAN MARTIN
11072026,15,9.7,69,1023.6,140,4,SAN MARTIN
11072026,16,10.1,67,1023.3,200,4,SAN MARTIN
11072026,17,11.5,62,1022.5,80,4,SAN MARTIN
11072026,18,11.0,63,1022.3,30,4,SAN MARTIN
11072026,19,8.1,75,1022.8,340,6,SAN MARTIN
11072026,20,6.6,81,1023.4,330,6,SAN MARTIN
11072026,21,5.6,87,1023.8,340,4,SAN MARTIN
11072026,6,4.2,94,1022.3,230,6,SAN RAFAEL
11072026,7,4.2,78,1023.2,230,6,SAN RAFAEL
11072026,8,5.0,91,1023.9,230,6,SAN RAFAEL
11072026,9,5.6,85,1025.2,270,6,SAN RAFAEL
11072026,10,6.6,83,1025.8,270,4,SAN RAFAEL
11072026,11,8.0,74,1025.8,270,7,SAN RAFAEL
11072026,12,9.0,70,1025.8,320,6,SAN RAFAEL
11072026,13,9.4,72,1024.9,0,0,SAN RAFAEL
11072026,14,9.6,68,1023.7,360,4,SAN RAFAEL
11072026,15,10.2,66,1022.8,50,6,SAN RAFAEL
11072026,16,10.4,67,1022.7,0,0,SAN RAFAEL
11072026,17,11.0,58,1023.1,360,6,SAN RAFAEL
11072026,18,10.4,62,1022.4,50,11,SAN RAFAEL
11072026,19,8.6,69,1022.4,70,9,SAN RAFAEL
11072026,20,5.6,82,1023.5,0,0,SAN RAFAEL
11072026,21,4.8,88,1024.0,0,0,SAN RAFAEL
11072026,9,-5.3,95,1017.2,290,19,SANTA CRUZ
11072026,15,-1.2,77,,290,37,SANTA CRUZ
11072026,21,-5.5,100,1016.3,290,28,SANTA CRUZ
11072026,0,7.7,99,1019.7,140,7,SANTA ROSA
11072026,1,7.8,99,1020.1,110,6,SANTA ROSA
11072026,2,7.7,99,1020.5,140,6,SANTA ROSA
11072026,3,7.8,99,1020.9,160,7,SANTA ROSA
11072026,4,7.8,99,1021.2,200,7,SANTA ROSA
11072026,5,7.7,99,1021.2,200,6,SANTA ROSA
11072026,6,7.6,100,1021.1,180,15,SANTA ROSA
11072026,7,7.4,97,1021.4,180,19,SANTA ROSA
11072026,8,7.4,97,1022.5,180,13,SANTA ROSA
11072026,9,7.4,96,1023.2,200,11,SANTA ROSA
11072026,10,7.8,93,1023.9,190,15,SANTA ROSA
11072026,11,8.0,90,1024.5,180,19,SANTA ROSA
11072026,12,8.7,87,1024.6,180,17,SANTA ROSA
11072026,13,9.1,78,1024.1,170,17,SANTA ROSA
11072026,14,8.7,79,1023.8,180,19,SANTA ROSA
11072026,15,8.8,77,1023.9,200,13,SANTA ROSA
11072026,16,9.0,79,1023.2,170,13,SANTA ROSA
11072026,17,9.1,78,1022.6,150,13,SANTA ROSA
11072026,18,8.9,79,1023.0,180,6,SANTA ROSA
11072026,19,8.1,87,1023.4,150,11,SANTA ROSA
11072026,20,7.5,94,1024.3,160,13,SANTA ROSA
11072026,21,6.6,97,1024.8,140,9,SANTA ROSA
11072026,22,6.7,99,1025.4,140,2,SANTA ROSA
11072026,23,6.8,97,1025.6,20,2,SANTA ROSA
11072026,8,2.0,93,1020.8,0,0,SANTA ROSA
11072026,9,3.9,91,1021.8,140,15,SANTA ROSA
11072026,10,5.2,91,1023.4,140,17,SANTA ROSA
11072026,11,6.8,73,1024.2,140,20,SANTA ROSA
11072026,12,8.7,76,1023.9,140,13,SANTA ROSA
11072026,13,12.9,64,1022.6,180,19,SANTA ROSA
11072026,14,15.6,57,1020.3,180,17,SANTA ROSA
11072026,15,17.0,51,1018.7,180,17,SANTA ROSA
11072026,16,17.9,44,1018.1,180,17,SANTA ROSA
11072026,17,17.1,39,1017.5,140,17,SANTA ROSA
11072026,18,15.5,47,1019.4,180,20,SANTA ROSA
11072026,19,11.4,61,1020.3,140,15,SANTA ROSA
11072026,20,8.7,76,1021.9,140,13,SANTA ROSA
11072026,21,6.7,80,1022.3,140,15,SANTA ROSA
11072026,0,15.2,77,1014.9,240,6,SANTIAGO DE
11072026,1,15.4,71,1014.7,180,6,SANTIAGO DE
11072026,2,15.6,69,1015.2,180,7,SANTIAGO DE
11072026,3,15.6,67,1015.3,180,15,SANTIAGO DE
11072026,4,15.0,73,1015.5,170,11,SANTIAGO DE
11072026,5,15.0,72,1016.2,180,15,SANTIAGO DE
11072026,6,15.1,70,1016.6,180,13,SANTIAGO DE
11072026,7,14.8,72,1016.5,180,4,SANTIAGO DE
11072026,8,14.6,74,1017.7,230,4,SANTIAGO DE
11072026,9,14.8,79,1018.5,230,4,SANTIAGO DE
11072026,10,15.6,70,1019.4,200,7,SANTIAGO DE
11072026,11,16.4,60,1020.6,180,7,SANTIAGO DE
11072026,12,16.4,65,1020.8,140,4,SANTIAGO DE
11072026,13,17.8,61,1020.0,140,4,SANTIAGO DE
11072026,14,19.7,53,1019.0,140,6,SANTIAGO DE
11072026,15,21.0,54,1018.0,110,6,SANTIAGO DE
11072026,16,21.6,55,1017.7,140,7,SANTIAGO DE
11072026,17,21.9,56,1017.7,110,9,SANTIAGO DE
11072026,18,21.0,60,1018.2,90,6,SANTIAGO DE
11072026,19,18.8,67,1018.6,70,7,SANTIAGO DE
11072026,20,18.4,70,1019.6,90,11,SANTIAGO DE
11072026,21,15.6,69,1020.7,140,9,SANTIAGO DE
11072026,22,15.2,71,1021.6,90,7,SANTIAGO DE
11072026,23,14.4,76,1022.3,140,9,SANTIAGO DE
11072026,0,13.2,87,1016.0,180,13,SAUCE VIEJO
11072026,1,12.6,90,1016.0,200,11,SAUCE VIEJO
11072026,2,11.5,91,1016.1,180,9,SAUCE VIEJO
11072026,3,11.2,92,1016.2,200,7,SAUCE VIEJO
11072026,4,10.7,95,1015.9,230,11,SAUCE VIEJO
11072026,5,10.1,95,1015.4,230,9,SAUCE VIEJO
11072026,6,8.6,97,1016.2,230,17,SAUCE VIEJO
11072026,7,9.4,97,1016.3,200,19,SAUCE VIEJO
11072026,8,9.1,99,1017.0,200,13,SAUCE VIEJO
11072026,9,7.4,100,1018.8,230,24,SAUCE VIEJO
11072026,10,7.2,100,1019.7,230,17,SAUCE VIEJO
11072026,11,8.3,99,1020.8,230,26,SAUCE VIEJO
11072026,12,8.8,97,1021.0,230,22,SAUCE VIEJO
11072026,13,9.5,97,1020.9,230,20,SAUCE VIEJO
11072026,14,10.1,95,1020.7,230,24,SAUCE VIEJO
11072026,15,10.4,91,1020.6,250,26,SAUCE VIEJO
11072026,16,10.7,89,1020.4,230,20,SAUCE VIEJO
11072026,17,10.9,89,1020.8,230,17,SAUCE VIEJO
11072026,18,10.8,89,1021.1,230,20,SAUCE VIEJO
11072026,19,10.6,89,1021.4,270,7,SAUCE VIEJO
11072026,20,7.1,97,1021.6,270,6,SAUCE VIEJO
11072026,21,6.3,100,1021.5,290,4,SAUCE VIEJO
11072026,22,4.1,100,1021.7,250,11,SAUCE VIEJO
11072026,23,10.4,86,1022.7,200,17,SAUCE VIEJO
11072026,0,13.0,84,1015.1,200,15,SUNCHALES A
11072026,1,12.4,86,1015.6,200,15,SUNCHALES A
11072026,2,11.9,88,1015.9,200,15,SUNCHALES A
11072026,3,11.4,89,1016.3,200,15,SUNCHALES A
11072026,4,10.9,90,1016.1,180,15,SUNCHALES A
11072026,5,10.1,94,1015.6,180,15,SUNCHALES A
11072026,6,9.4,95,1015.6,180,15,SUNCHALES A
11072026,7,9.2,95,1015.7,180,9,SUNCHALES A
11072026,8,7.2,94,1017.3,180,9,SUNCHALES A
11072026,9,7.6,99,1019.2,180,9,SUNCHALES A
11072026,10,7.8,97,1019.7,180,15,SUNCHALES A
11072026,11,8.6,97,1020.5,180,24,SUNCHALES A
11072026,12,9.4,95,1021.2,180,24,SUNCHALES A
11072026,13,9.6,92,1020.9,180,24,SUNCHALES A
11072026,14,9.8,90,1020.9,230,15,SUNCHALES A
11072026,15,9.7,87,1020.9,200,24,SUNCHALES A
11072026,16,9.5,87,1020.5,230,24,SUNCHALES A
11072026,17,9.5,88,1021.2,230,15,SUNCHALES A
11072026,18,9.6,87,1021.5,230,9,SUNCHALES A
11072026,19,9.8,86,1021.6,200,15,SUNCHALES A
11072026,20,9.8,86,1021.9,200,24,SUNCHALES A
11072026,21,9.3,89,1022.0,230,9,SUNCHALES A
11072026,22,8.5,93,1022.0,230,9,SUNCHALES A
11072026,23,8.3,95,1022.9,230,9,SUNCHALES A
11072026,11,8.8,94,,140,17,TANDIL AERO
11072026,12,9.9,87,1019.9,140,13,TANDIL AERO
11072026,13,10.7,81,1019.2,160,17,TANDIL AERO
11072026,14,10.5,82,1019.0,140,15,TANDIL AERO
11072026,15,10.6,80,1018.5,160,20,TANDIL AERO
11072026,16,10.8,79,1018.6,160,17,TANDIL AERO
11072026,17,9.0,88,1019.3,160,20,TANDIL AERO
11072026,18,7.7,87,1019.9,180,13,TANDIL AERO
11072026,19,7.8,86,1020.8,180,15,TANDIL AERO
11072026,20,7.4,88,1021.3,180,13,TANDIL AERO
11072026,21,7.0,84,1021.6,180,15,TANDIL AERO
11072026,9,17.2,82,1016.3,180,15,TARTAGAL AE
11072026,12,16.8,84,,180,24,TARTAGAL AE
11072026,15,18.0,82,,230,4,TARTAGAL AE
11072026,18,19.2,76,,270,4,TARTAGAL AE
11072026,21,17.4,85,1017.4,270,4,TARTAGAL AE
11072026,9,14.0,83,1019.0,320,6,TERMAS DE R
11072026,10,14.0,84,1019.8,320,6,TERMAS DE R
11072026,11,14.6,81,1020.4,320,9,TERMAS DE R
11072026,12,16.0,73,1020.9,230,9,TERMAS DE R
11072026,13,17.2,67,1020.4,230,11,TERMAS DE R
11072026,14,18.0,59,1019.4,230,13,TERMAS DE R
11072026,15,19.4,52,1018.1,270,11,TERMAS DE R
11072026,16,20.6,51,1017.6,270,9,TERMAS DE R
11072026,17,21.0,50,1017.5,0,0,TERMAS DE R
11072026,18,20.6,52,1017.9,270,6,TERMAS DE R
11072026,19,18.4,63,1018.2,320,6,TERMAS DE R
11072026,20,17.8,64,1019.3,50,9,TERMAS DE R
11072026,21,17.8,62,1020.1,50,9,TERMAS DE R
11072026,9,2.0,82,,290,15,TINOGASTA
11072026,15,19.6,38,,90,9,TINOGASTA
11072026,18,19.4,41,,110,15,TINOGASTA
11072026,21,13.0,59,,200,9,TINOGASTA
11072026,0,4.2,89,1025.1,0,0,TRELEW AERO
11072026,1,4.6,86,1025.2,140,2,TRELEW AERO
11072026,2,4.1,89,1025.1,990,2,TRELEW AERO
11072026,3,4.0,89,1024.8,250,4,TRELEW AERO
11072026,4,4.0,89,1024.8,250,4,TRELEW AERO
11072026,5,3.2,91,1024.9,0,0,TRELEW AERO
11072026,6,3.3,91,1024.9,250,2,TRELEW AERO
11072026,7,3.0,91,1025.0,290,6,TRELEW AERO
11072026,8,2.8,89,1025.3,0,0,TRELEW AERO
11072026,9,2.8,89,1025.2,340,6,TRELEW AERO
11072026,10,3.4,90,1025.1,0,0,TRELEW AERO
11072026,11,6.0,85,1025.0,0,0,TRELEW AERO
11072026,12,7.5,79,1024.8,0,0,TRELEW AERO
11072026,13,9.2,68,1023.9,990,11,TRELEW AERO
11072026,14,10.4,61,1023.3,990,9,TRELEW AERO
11072026,15,11.4,55,1022.4,340,7,TRELEW AERO
11072026,16,12.2,48,1021.8,990,11,TRELEW AERO
11072026,17,12.0,44,1021.9,360,11,TRELEW AERO
11072026,18,10.2,58,1021.6,20,7,TRELEW AERO
11072026,19,4.8,72,1021.7,50,11,TRELEW AERO
11072026,20,4.6,72,1022.0,50,11,TRELEW AERO
11072026,21,3.6,83,1022.0,50,7,TRELEW AERO
11072026,22,6.2,85,1022.4,990,15,TRELEW AERO
11072026,23,4.5,90,1022.2,330,13,TRELEW AERO
11072026,9,7.6,97,1022.3,230,11,TRENQUE LAU
11072026,12,9.0,92,1023.5,230,19,TRENQUE LAU
11072026,15,10.0,80,1022.3,230,22,TRENQUE LAU
11072026,18,10.2,80,1021.8,230,11,TRENQUE LAU
11072026,21,9.2,84,1023.7,230,15,TRENQUE LAU
11072026,9,8.2,95,1020.5,140,9,TRES ARROYO
11072026,12,9.1,94,1022.2,140,15,TRES ARROYO
11072026,15,9.4,82,1021.2,160,13,TRES ARROYO
11072026,18,7.4,83,1022.4,180,9,TRES ARROYO
11072026,21,6.0,82,1022.9,180,7,TRES ARROYO
11072026,0,14.9,80,1014.4,50,4,TUCUMAN AER
11072026,1,14.9,82,1014.2,0,0,TUCUMAN AER
11072026,2,14.3,86,1014.6,0,0,TUCUMAN AER
11072026,3,13.8,87,1014.8,230,6,TUCUMAN AER
11072026,4,13.7,87,1015.2,230,6,TUCUMAN AER
11072026,5,13.5,88,1015.3,200,6,TUCUMAN AER
11072026,6,12.9,90,1017.0,250,7,TUCUMAN AER
11072026,7,12.9,90,1017.8,290,6,TUCUMAN AER
11072026,8,13.1,90,1018.3,360,9,TUCUMAN AER
11072026,9,11.9,92,1018.8,360,6,TUCUMAN AER
11072026,10,14.5,79,1019.2,360,6,TUCUMAN AER
11072026,11,16.8,69,1019.8,110,7,TUCUMAN AER
11072026,12,17.8,68,1020.3,140,11,TUCUMAN AER
11072026,13,18.5,66,1019.9,180,9,TUCUMAN AER
11072026,14,18.5,64,1018.8,180,11,TUCUMAN AER
11072026,15,19.7,61,1017.9,160,9,TUCUMAN AER
11072026,16,19.5,60,1017.5,180,9,TUCUMAN AER
11072026,17,18.9,63,1017.5,200,9,TUCUMAN AER
11072026,18,18.9,64,1018.3,230,7,TUCUMAN AER
11072026,19,17.5,71,1018.8,230,6,TUCUMAN AER
11072026,20,15.0,77,1019.8,0,0,TUCUMAN AER
11072026,21,15.3,71,1020.3,320,6,TUCUMAN AER
11072026,22,14.5,76,1020.8,20,6,TUCUMAN AER
11072026,23,14.9,76,1021.1,90,9,TUCUMAN AER
11072026,0,-.2,77,1016.3,360,4,USHUAIA AER
11072026,1,-.4,80,1016.2,270,6,USHUAIA AER
11072026,2,-.4,80,1016.2,270,4,USHUAIA AER
11072026,3,-.6,84,1015.7,250,7,USHUAIA AER
11072026,4,-.9,83,1015.3,250,11,USHUAIA AER
11072026,5,-1.2,89,1015.2,270,7,USHUAIA AER
11072026,6,-.8,87,1014.8,320,2,USHUAIA AER
11072026,7,-.2,88,1014.5,340,4,USHUAIA AER
11072026,8,-.3,98,1014.8,320,6,USHUAIA AER
11072026,9,-.2,98,1015.1,320,4,USHUAIA AER
11072026,10,-1.0,93,1014.4,360,11,USHUAIA AER
11072026,11,-.2,85,1014.4,20,15,USHUAIA AER
11072026,12,.0,88,1014.1,360,2,USHUAIA AER
11072026,13,.8,82,1013.3,270,4,USHUAIA AER
11072026,14,.8,82,1012.9,230,4,USHUAIA AER
11072026,15,1.0,79,1012.7,290,4,USHUAIA AER
11072026,16,.2,94,1012.3,990,2,USHUAIA AER
11072026,17,.0,98,1011.9,0,0,USHUAIA AER
11072026,18,.0,98,1011.8,360,9,USHUAIA AER
11072026,19,-.4,92,1011.4,320,9,USHUAIA AER
11072026,20,-.2,90,1011.2,320,9,USHUAIA AER
11072026,21,.1,76,1010.9,320,4,USHUAIA AER
11072026,22,.2,76,1010.6,320,6,USHUAIA AER
11072026,23,.1,78,1010.3,320,6,USHUAIA AER
11072026,9,3.9,72,,0,0,USPALLATA
11072026,15,16.7,28,,0,0,USPALLATA
11072026,21,7.0,58,,0,0,USPALLATA
11072026,6,8.1,95,1018.0,180,9,VENADO TUER
11072026,7,7.9,94,1019.4,180,11,VENADO TUER
11072026,8,7.5,94,1020.3,180,13,VENADO TUER
11072026,9,8.2,93,1020.5,160,11,VENADO TUER
11072026,10,9.0,90,1021.1,160,9,VENADO TUER
11072026,11,9.2,87,1021.5,160,15,VENADO TUER
11072026,12,10.4,84,1021.6,160,15,VENADO TUER
11072026,13,11.0,81,1021.1,180,17,VENADO TUER
11072026,14,11.3,79,1020.6,180,15,VENADO TUER
11072026,15,11.9,73,1020.7,160,19,VENADO TUER
11072026,16,12.1,70,1020.7,180,13,VENADO TUER
11072026,17,11.5,72,1020.8,180,13,VENADO TUER
11072026,18,10.3,72,1021.4,180,17,VENADO TUER
11072026,19,10.2,79,1021.3,180,11,VENADO TUER
11072026,20,9.7,80,1021.9,160,11,VENADO TUER
11072026,21,9.2,83,1022.3,180,19,VENADO TUER
11072026,9,6.7,100,1023.9,230,9,VICTORICA
11072026,15,10.0,76,1023.7,230,15,VICTORICA
11072026,21,8.0,95,1024.7,140,9,VICTORICA
11072026,0,7.1,93,1022.4,150,7,VIEDMA AERO
11072026,1,7.0,94,1022.8,130,7,VIEDMA AERO
11072026,2,6.7,95,1022.9,140,6,VIEDMA AERO
11072026,3,6.6,95,1023.0,110,6,VIEDMA AERO
11072026,4,6.3,94,1023.0,120,6,VIEDMA AERO
11072026,5,6.1,93,1023.1,180,4,VIEDMA AERO
11072026,6,6.2,94,1023.3,170,4,VIEDMA AERO
11072026,7,6.0,95,1023.8,990,2,VIEDMA AERO
11072026,8,5.9,94,1024.3,160,6,VIEDMA AERO
11072026,9,5.8,92,1024.7,990,4,VIEDMA AERO
11072026,10,6.2,91,1024.9,990,2,VIEDMA AERO
11072026,11,8.6,81,1025.0,100,6,VIEDMA AERO
11072026,12,9.5,73,1024.7,50,6,VIEDMA AERO
11072026,13,9.7,69,1024.3,990,4,VIEDMA AERO
11072026,14,9.7,69,1023.9,30,6,VIEDMA AERO
11072026,15,9.7,68,1023.4,990,4,VIEDMA AERO
11072026,16,9.9,70,1023.1,70,6,VIEDMA AERO
11072026,17,9.5,72,1023.1,50,6,VIEDMA AERO
11072026,18,9.1,76,1023.2,40,6,VIEDMA AERO
11072026,19,8.4,80,1023.5,40,6,VIEDMA AERO
11072026,20,8.0,81,1023.7,40,7,VIEDMA AERO
11072026,21,7.6,78,1024.0,20,7,VIEDMA AERO
11072026,22,7.6,78,1024.2,10,7,VIEDMA AERO
11072026,23,7.1,79,1024.5,350,9,VIEDMA AERO
11072026,9,5.1,91,1020.8,0,0,VILLA DE MA
11072026,15,18.0,51,1021.6,180,9,VILLA DE MA
11072026,21,9.9,82,1024.3,180,9,VILLA DE MA
11072026,9,5.0,90,1021.7,230,6,VILLA DOLOR
11072026,10,10.8,67,1021.8,230,11,VILLA DOLOR
11072026,11,11.3,67,1022.4,140,9,VILLA DOLOR
11072026,12,13.6,58,1022.5,180,7,VILLA DOLOR
11072026,13,15.2,49,1022.1,230,19,VILLA DOLOR
11072026,14,16.5,45,1020.9,0,0,VILLA DOLOR
11072026,15,19.2,45,1019.6,180,7,VILLA DOLOR
11072026,16,20.0,44,1019.0,270,11,VILLA DOLOR
11072026,17,20.0,39,1018.9,270,6,VILLA DOLOR
11072026,18,18.6,44,1019.2,180,11,VILLA DOLOR
11072026,19,13.2,63,1020.3,230,6,VILLA DOLOR
11072026,20,11.4,52,1021.2,140,9,VILLA DOLOR
11072026,21,9.8,66,1022.1,140,6,VILLA DOLOR
11072026,8,10.0,94,1017.7,90,15,VILLA GESEL
11072026,9,10.0,94,1018.0,90,19,VILLA GESEL
11072026,10,9.5,96,1018.2,90,20,VILLA GESEL
11072026,11,9.8,92,1018.6,110,24,VILLA GESEL
11072026,12,9.8,96,1018.4,110,22,VILLA GESEL
11072026,13,10.0,94,1018.0,110,20,VILLA GESEL
11072026,14,10.0,94,1017.6,140,22,VILLA GESEL
11072026,15,10.0,94,1017.6,140,24,VILLA GESEL
11072026,16,10.0,94,1017.6,140,22,VILLA GESEL
11072026,17,9.4,95,1017.9,110,20,VILLA GESEL
11072026,18,8.9,95,1018.0,140,22,VILLA GESEL
11072026,19,8.9,95,1018.5,140,19,VILLA GESEL
11072026,20,8.5,96,1018.9,140,17,VILLA GESEL
11072026,21,9.0,97,1019.6,160,17,VILLA GESEL
11072026,0,1.8,93,1019.5,90,4,VILLA REYNO
11072026,1,.2,92,1019.5,290,4,VILLA REYNO
11072026,2,-.8,94,1019.8,180,4,VILLA REYNO
11072026,3,-1.0,94,1020.8,250,4,VILLA REYNO
11072026,4,-.4,94,1021.2,320,4,VILLA REYNO
11072026,5,.6,94,1021.6,340,4,VILLA REYNO
11072026,6,1.8,95,1022.7,230,4,VILLA REYNO
11072026,7,3.3,97,1023.1,270,4,VILLA REYNO
11072026,8,4.8,99,1024.1,270,6,VILLA REYNO
11072026,9,5.0,97,1025.3,270,7,VILLA REYNO
11072026,10,5.4,95,1026.0,290,7,VILLA REYNO
11072026,11,6.9,74,1026.5,270,7,VILLA REYNO
11072026,12,7.2,73,1026.8,270,4,VILLA REYNO
11072026,13,7.9,66,1026.4,230,13,VILLA REYNO
11072026,14,8.2,63,1026.1,230,17,VILLA REYNO
11072026,15,8.4,63,1025.7,230,15,VILLA REYNO
11072026,16,8.8,58,1025.0,230,9,VILLA REYNO
11072026,17,9.2,56,1024.4,0,0,VILLA REYNO
11072026,18,9.1,54,1023.9,360,9,VILLA REYNO
11072026,19,7.0,75,1023.9,0,0,VILLA REYNO
11072026,20,4.0,86,1024.7,0,0,VILLA REYNO
11072026,21,3.0,87,1025.0,320,9,VILLA REYNO
11072026,22,2.1,84,1025.5,320,6,VILLA REYNO
11072026,23,1.1,87,1026.8,50,4,VILLA REYNO
